texte,label 
"Néosylva veut booster le bois français grâce aux innombrables petites forêts privées  Trois quarts de la forêt française appartiennent à des propriétaires privés, dont certains ont des difficultés à entretenir les arbres.
C’est là qu’intervient la jeune start-up nantaise Neosylva, qui propose à ces particuliers de gérer à leur place ces parcelles à reboiser. En plein développement, elle vient de lever 5 millions d’euros.

				
					
						",1
"La farine d’insectes qui fait mouche   A Rethel, dans les Ardennes, l’usine Agronutris a été inaugurée en octobre 2023. L’entreprise est spécialisée dans la protéine d’insectes, et élève des mouches pour fabriquer de la farine et de l’huile à destination de l’alimentation animale.
                                
                                        
                                                ",1
"Du Biscuit – Le Giec raconté aux enfants  « La vérité » sur le changement climatique : comment la délivrer aux enfants ? Avec quels mots, quel degré de lucidité… et quelle marge de rétention d’information ? Comment avouer que les adultes ont fait n’importe quoi sans déprimer les petits ? Faut-il responsabiliser dès la couche lavable ? Ou laisser les enfants vivre leur vie d’enfant ?
				
					
						",1
"Dans les Alpes, aider les éleveurs à cohabiter avec les loups  En proposant aux éleveurs un soutien face à la prédation, le programme Pastoraloup vise à pacifier la cohabitation entre loup et activité pastorale. Plusieurs fois par an à Turriers (Alpes-de-Haute-Provence), l’association Ferus organise des stages pour former les bénévoles qui iront assurer des missions de surveillance auprès des troupeaux.
				
					
						",1
"Près de Cancale, l’association Al Lark défend le vivant depuis 20 ans avec la recherche scientifique  L’association née près de Cancale (Ille-et-Vilaine) est connue pour ses actions de sensibilisation, de pédagogie et de découverte du vivant sur le littoral. La recherche scientifique sur des mammifères marins est une autre de ses missions peu connue du grand public, qui est fondamentale dans la connaissance des mammifères et leur protection.
				
					
						",1
"La nature dans l’œuvre de Miyazaki  La nature et les écosystèmes sont des motifs récurrents dans les œuvres d’Hayao Miyazaki. Tour à tour, la nature se rebelle, est exploitée ou se manifeste par l’hybridation et la forme que recouvrent certains personnages. – réalisé par : Valérie AYESTARAY
                                
                                        
                                                ",1
"Les barquettes en inox consignées veulent se faire une place dans les rayons des supermarchés  Berny, une start-up nantaise, propose aux supermarchés un système de barquettes en inox consignées pour commercialiser la viande, le poisson, ou les plats préparés.
Une trentaine de magasins ont déjà adopté ce système, qui demande aux clients de changer un peu leurs habitudes. Ce qui n’est pas toujours simple, surtout en période d’inflation.

				
					
						",1
"Un chien au lycée qui favorise la réussite scolaire  Dorothée Barba – Le lycée agricole d’Ahun (Creuse) compte un élève bien particulier ou plutôt un membre du personnel… dans tous les cas il a une place toute particulière ! Ross est un labrador de trois ans, qui accompagne la réussite scolaire des élèves. Cette initiative de l’association Handi Chien est menée dans une vingtaine d’établissements scolaires en France.
				
					
						",1
"La Chartreuse de Neuville : un chantier patrimonial hors-normes  Tour à tour monastère, hôpital, communauté d’artistes, asile, la chartreuse de Neuville a failli tomber dans l’oubli. Jusqu’à ce qu’un collectif de passionnés décide de redonner vie à ce monument historique du Pas-de-Calais. Public Sénat vous emmène à la découverte de ce chantier hors-normes, l’un des plus gros sur un site patrimonial Français.
				
					
						",1
"“Tout se joue en sept secondes”. Voici comment une association s’engage contre les discriminations lors des entretiens d’embauche  Nous ne sommes pas tous égaux lors d’un entretien d’embauche et certains candidats sont parfois victimes de discriminations injustes. À Rennes, pour lutter contre ce phénomène et accompagner au mieux les personnes qui cherchent à se réinsérer dans le monde du travail, l’association “Cravate Solidaire” propose des conseils et ouvre son dressing.
				
					
						",1
"Contre la pollution de l’eau, cette chercheuse bretonne développe des mini-capteurs novateurs  Nous avons rencontré Virginie Nazabal, chercheuse du CNRS à l’Institut des sciences chimiques de Rennes (Ille-et-Vilaine). Cette scientifique bretonne coordonne le développement d’un système de petits capteurs portatifs, ultra-précis et peu chers, permettant de déterminer au plus vite l’origine d’une pollution en mer ou en rivière. Explications.
				
					
						",1
"Cette ville construit un pont géant au-dessus de l’autoroute pour faire traverser… les pumas  On connaît tous le mythique panneau d’Hollywood, dont les lettres géantes surplombent Los Angeles, aux États-Unis. Sur les hauteurs de la ville, les stars du cinéma ne sont pas les seules à vivre loin des regards : les pumas y ont aussi élu domicile. Pour les préserver, l’un des plus grands corridors urbains pour animaux au monde sera construit. 
				
					
						",1
"Tamèrantong ! : la compagnie de théâtre qui fait vibrer le quartier  “Le feu sacré du théâtre, la discipline martiale et l’énergie punk” : voilà comment se décrit la fantaisiste et exigeante compagnie de théâtre Tamèrantong ! qui fait monter les quartiers sur les planches. En plein processus créatif à la maison de quartier de la Plaine située à Saint-Denis, adultes et enfants ouvert leurs portes à “Pas 2 Quartier”.
				
					
						",1
"En Colombie, une usine à moustiques pour combattre les maladies tropicales  Reportage à Medellín, en Colombie, où, pour lutter contre la propagation de maladies tropicales comme la dengue, un laboratoire élève par millions des moustiques rendus « inoffensifs » avant de les libérer dans les zones à risque. Forts de résultats très encourageants, Ivan Velez et son équipe espèrent exporter leur méthode au reste du continent. 
				
					
						",1
"« Une avancée majeure » : l’intelligence artificielle assiste les spécialistes à l’hôpital de Rambouillet  Dans le service de pharmacie et en gastro-entérologie, deux systèmes dernier cri basés sur l’intelligence artificielle ont été installés pour apporter leur aide aux médecins. L’un permet de détecter les erreurs de préparation, l’autre d’établir des diagnostics plus précis. Ces outils ont été en grande partie financés par la Ligue contre le cancer.
				
					
						",1
"Imprimante 3D : bientôt des objets en bois, plus solides que l’aggloméré et plus écologiques que le plastique  On connaît les imprimantes 3D. En général, elles fabriquent des pièces en plastique. Désormais, elles pourront aussi créer des pièces en bois avec une pâte uniquement composée de bois. Ces objets seront très bon marché, puisque la matière première est conçue à partir de sciure, de copeaux, de branchages, c’est-à-dire uniquement de déchets de bois.
				
					
						",1
"Avion : ici, on imagine le moteur du futur  L’avion est encore très polluant, et régulièrement pointé du doigt dans la lutte contre le réchauffement climatique. Mais les constructeurs travaillent à des appareils moins gourmands en carburant et donc, moins émetteurs de CO2. Le groupe Safran nous a exceptionnellement ouvert les portes de ses laboratoires, où il imagine déjà le moteur du futur.
				
					
						",1
"Vos enfants n’aiment pas l’école ? Cinq livres pour les inciter à y aller… ou pas  Vos petits rechignent à aller en classe ? Pour éviter qu’ils s’en fassent toute une montagne, « C’est quoi l’école ? », « Tout le monde à l’école », « Les doudous vont-ils à l’école ? » et « Hibou-Chou » les aident à maîtriser leurs appréhensions. Et s’ils restent réfractaires, « Le Détour » leur apprendra que l’école peut aussi être… buissonnière.
				
					
						",1
"Egalité des chances : les dispositifs favorisent-ils vraiment l’ouverture sociale dans le supérieur ?  Les premiers programmes d’égalité des chances pour l’accès au supérieur sont nés dans les années 2000. En 20 ans, ils ont constamment évolué. Les Cordées de la réussite devraient concerner 200.000 lycéens et collégiens en 2023. Mais ce dispositif, comme d’autres, peut se heurter à une pré-sélection en s’adressant d’abord à des élèves déjà ambitieux.
				
					
						",1
"La biodiversité protège les forêts des effets du changement climatique  Le fait d’avoir beaucoup d’espèces différentes d’arbres et de plantes, ainsi qu’un sol qui fourmille de vie organique, aide les forêts à mieux résister aux sécheresses notamment. C’est ce qu’ont démontré des chercheurs français, allemands et chinois dans deux études publiées dans les revues scientifiques internationales Global Change Biology et PNAS.
				
					
						",1
"Les plantes « bavardent » entre elles pour se protéger, voici ce qu’elles se disent  Des scientifiques français et chinois ont récemment fait une découverte importante pour le monde de l’agriculture. Selon les résultats de leurs recherches, les plantes seraient capables de communiquer entre elles pour se protéger les unes les autres de certaines maladies. Cette découverte pourrait notamment contribuer à réduire l’usage de pesticides.
				
					
						",1
"À l’école Montessori, on laisse libre cours aux élans des enfants, et on a juste  Dans la pédagogie Montessori, l’enfant est invité à suivre ses élans, car oui ! Ils sont “naturellement” apprenants. L’adulte l’accompagne sur ce chemin en toute confiance, dans une ambiance où l’entraide est riche d’enseignements. Pour en apprendre plus, direction l’école Montessori de Carcassonne, où jamais un rappel à l’ordre ne sonne. Pas besoin…
				
					
						",1
"Les ordinateurs ont plusieurs vies avec Ecologeek 37 à Saint-Pierre-des-Corps  Ecologeek 37, c’est Vincent Coulon, un passionné d’informatique depuis son plus jeune âge, qui a décidé d’apporter sa contribution pour préserver la Planète en revalorisant des ordinateurs locaux. Il vient d’ouvrir une boutique à Sai-Pierre-des-Corps où il propose ses services en réparant, reconditionnant et vendant des ordinateurs fixes ou portables.
				
					
						",1
"Pyrénées-Orientales : Vaguabon, une marque pas “bhallot” qui sublime les voiles en sacs !  Jean-Baptiste Astau fondateur de l’atelier Bhallot, est le créateur de Vaguabon une marque de sac réalisées en voiles de bateau et de kite surfs, récupérées entre Leucate et Cerbère principalement. Un engagement fort, entrepris par un financement participatif et plus que jamais motivé par l’enjeu environnemental de lutte contre les déchets plastiques.
				
					
						",1
"TERRE DE LIENS FAIT « POUSSER DES FERMES » POUR FACILITER L’INSTALLATION DES AGRICULTEURS  Chaque jour, 27 fermes disparaissent en France. Artificialisées ou rachetées, le nombre de terres agricoles diminue. Un « plafond de terre » qui empêche l’installation de nouveaux agriculteurs. Depuis plus de vingt ans, la foncière Terre de Liens vient à leur chevet en achetant des terres et en les mettant à disposition d’un nouveau projet agricole.  
				
					
						",1
"Climat : Lydéric Boquet, le plombier de l’infiniment petit  Grâce à ses recherches dans l’énergie osmotique, le physicien Lydéric Bocquet, directeur de recherche au CNRS et professeur attaché à l’Ecole normale supérieur, est en lice pour obtenir le prix de l’inventeur européen de l’année. Son objectif : mettre la recherche fondamentale au service de l’innovation, afin de répondre au défi de la crise climatique.
				
					
						",1
"Gardiens de la forêt – Mongolie, le sanctuaire de la taïga  Immense terre de forêts, de prairies, de lacs et de rivières, la taïga rouge est devenue un parc national protégé en 2014. Jour après jour, le garde-forestier Tumursukh et son équipe de rangers veillent sur elle et s’emploient à faire renaître la nature sauvage. Ainsi les cerfs, les mouflons et la mythique panthère des neiges s’y épanouissent à nouveau.
				
					
						",1
"L’avenir des forêts dépend de leurs lisières  Éloge de la lisière : Ce lieu souvent sous-estimé, concentre aujourd’hui l’attention des écologues. Une première étude à l’échelle du continent européen a récemment permis de mieux apprécier leur importance écologique. Des tests sont en cours dans le massif des Landes, avec des plantations de lisières de feuillus autour des plantations de pins maritimes.
				
					
						",1
"Le coton bio, une voie vers l’indépendance pour les femmes agricultrices du Bénin  En marge d’une culture du coton encore largement dépendante des pesticides émerge une filière bio béninoise, portée notamment par des femmes. Ce débouché parallèle leur permet de percevoir leurs propres revenus et de s’affranchir un peu de la mainmise économique des hommes. Reportage au village de Goussigon, à Djidja, où 28 femmes ont déjà franchi le pas.
				
					
						",1
"Biodiversité : quand les entreprises “réparent” la nature  Elles sont compétitives, “propres” et contribuent à la santé planétaire. C’est l’ADN des entreprises régénératives. Concrètement, ces entreprises minimisent les impacts négatifs de leur cœur de métier et développent des activités complémentaires en collaboration avec la nature. Une solution testée et approuvée par Pochéco, un papetier du Nord de la France.
				
					
						",1
"Patrimoine rural : la jeunesse à la rescousse  Châteaux, moulins, chapelles… En France, le patrimoine est partout, mais il n’est pas rare qu’il soit mal en point, faute de moyens, parfois d’artisans. C’est le constat de Brieuc Clerc et son équipe. Férus d’histoire et d’architecture, ils ont mobilisé plus d’un millier de jeunes ces dernières années pour rénover gracieusement une quarantaine de bâtisses. 
				
					
						",1
"Colonies “apprenantes” : on tire les leçons de cette expérience gouvernementale  Lancé à l’été 2020 pour tenter une continuité pédagogique après le premier confinement, le dispositif “Colonies apprenantes” a été reconduit cette année, sans doute pour la dernière fois. Quelles sont les leçons à tirer, notamment dans la région Occitanie, de ce programme pensé par l’État face à la crise sanitaire et ses lacunes scolaires ? On fait le point.
				
					
						",1
"Sea’ties : comment les villes côtières s’organisent pour s’adapter face à la montée des eaux  Face à la hausse du niveau de la mer, les villes côtières en France et à travers le monde sont contraintes de s’adapter. À l’occasion du sommet One Planet – Polar Summit, la plateforme Océan & Climat a présenté le projet “Sea’ties”, lancé l’année dernière. Une initiative qui donne certaines clés pour protéger les villes menacées par le changement climatique.
				
					
						",1
"Canopée, volets, matériaux innovants, voiles d’ombrage… 7 actions pour sauver les villes de la surchauffe  Canicules et sécheresses à répétition guettent de plus en plus nos villes méditerranéennes, bouleversées par le changement climatique. Végétalisation à bon escient, sols naturels, matériaux adaptés, gestion de l’eau… Pour rendre les espaces urbains moins suffocants et réduire les îlots de chaleur, des solutions concrètes existent. Deux spécialistes décryptent
				
					
						",1
"ASSOCIATION REMISE : UNE SECONDE VIE POUR LES DÉCHETS DU BTP  Réemployer les déchets issus des chantiers de construction et fédérer tous les acteurs du réemploi dans le Grand Est ; c’est l’objectif de l’association Remise, basée à Nancy. Pour mettre en lien tous ces acteurs – diagnostiqueurs ressources, architectes, démolisseurs, bailleurs sociaux ou artisans – l’association a lancé une plateforme numérique : reemployez.fr.
				
					
						",1
"Fleuriste, artisan, kinésiologue, associatifs… Ils racontent comment développer son activité à vélo  En ville, près de 4 déplacements professionnels sur 10 peuvent se faire à vélo, selon un rapport du Sénat. Réduire la pollution, les émissions de gaz à effet de serre mais aussi les factures de carburant et de stationnement: l’option semble cocher toutes les cases. A quels métiers s’adapte-t-elle ? Combien ça coûte ? Par où s’y prendre pour se lancer? Décryptage.
				
					
						",1
"Quand l’eau se fait rare : comment les agriculteurs du Roussillon font face à la sécheresse  Pendant près de deux ans, il n’a presque pas plu dans les Pyrénées-Orientales. Une sécheresse aux effets aggravés par le réchauffement climatique que les agriculteurs subissent de plein fouet. Nous avons passé une semaine auprès d’eux, en mai, pour comprendre comment ils vivent ce manque d’eau, et les leçons que l’on peut en tirer pour préparer nos sociétés à venir.
				
					
						",1
"Comment cet outil d’alerte en ligne compte freiner la disparition massive des terres agricoles en région Sud  En 50 ans, les espaces agricoles ont fondu de moitié en Provence-Alpes-Côte d’Azur. Principale cause: l’urbanisation galopante, qui rend les terrains disponibles bien rares. Pour faciliter la recherche de terres aux agriculteurs souhaitant s’installer, l’organisme chargé par l’Etat d’encadrer et de réguler ce foncier vient de lancer un outil en ligne. Mode d’emploi.
				
					
						",1
"Métiers du futur : la formation cycle en plein essor  Roulez jeunesse ! Avec la hausse de la pratique du vélo, les établissements s’adaptent pour former les expert·es deux-roues de demain. À Saint-Benoît, le CFA de la Vienne propose une formation cycle dispensant un diplôme de conseiller technique. Son nombre de places a doublé pour répondre à l’augmentation de la demande. Reportage à l’occasion d’une session mécanique.
				
					
						",1
"Les massifs flottants de Ludovic redonnent vie aux bassins et étangs  La bonne idée d’ici. Ses modules flottants, fabriqués localement en alu et liège, ont été créés pour restaurer des milieux aquatiques dégradés. Pour son invention baptisée Aloé, Ludovic Amy vient de décrocher un prix régional de l’excellence artisanale qui récompense ce système naturel de régénération de l’eau. Et arrive à point nommé en plein réchauffement climatique.
				
					
						",1
"Espace : les satellites, des sentinelles pour mesurer l’évolution du climat  Dans la course contre-la-montre écologique, les scientifiques s’appuient de plus en plus sur les satellites pour comprendre l’évolution des phénomènes météo. Un domaine où l’Europe est à la pointe : un appareil sur cinq sert aujourd’hui à l’observation climatique. Près de Cannes, un site s’attelle à préparer des satellites ultra-précis, qui partiront bientôt en orbite.
				
					
						",1
"“Plus de résilience face aux changements environnementaux” : pour protéger la biodiversité, une “passe à poissons” va être installée sur le Rhône  Sur un grand fleuve comme le Rhône, la biodiversité est préservée par les “passes à poissons”. Il s’agit d’un moyen pour aider les poissons à remonter le fleuve vers leurs zones de reproduction. L’un de ces ouvrages est actuellement en cours de construction par la Compagnie Nationale du Rhône (CNR), la société concessionnaire du fleuve, en amont de Lyon à Villeurbanne.
				
					
						",1
"Dans le Gard, des sentinelles pour prévenir le risque suicidaire chez les paysans : « L’agriculture est un monde de taiseux, personne n’ose dire ses galères »  Le Gard a été l’un des premiers départements français à créer, sous l’égide de la préfète Marie-Françoise Lecaillon, un comité de pilotage contre le mal-être agricole et à mettre en place un réseau Agri-Sentinelles. Les sentinelles peuvent être des agents de la Mutualité sociale agricole (MSA), des élus locaux, des conjoints d’exploitants, mais aussi des agriculteurs. 
				
					
						",1
"À Granville et autour, un service de broyage de végétaux à domicile désormais proposé  Un service de broyage de végétaux à domicile, mis en œuvre par l’association OSE Environnement, est expérimenté sur 32 communes du Granvillais (Manche) du 16 octobre au 28 décembre 2023. L’objectif de ce service : « réduire les apports en déchèterie », « proposer une alternative aux brûlages de végétaux » et « favoriser une gestion des déchets au plus près de chez soi ».
				
					
						",1
"Prism Protocol, un minilabo d’analyses mobile imaginé dans les Pyrénées-Atlantiques  Révolution médicale à Bidart : Le minilabo mobile Biomi. Pas de géant vers l’accessibilité aux soins de santé, Prism Protocol présente un minilaboratoire d’analyses portatif. Capable de transmettre rapidement les résultats de la majorité des analyses médicales, Biomi promet d’être un outil crucial dans les zones à faible accès aux soins et un puissant moyen de prévention.
				
					
						",1
"Les campus connectés répondent “présent” aux absences de l’enseignement à distance : l’exemple de Carcassonne, l’un des premiers labellisés en France  Au loin, l’enseignement à distance ? La crise sanitaire a souligné les travers d’une éducation “virtuelle”, qui s’est imposée sans véritable préparation. Les campus connectés sont de sérieuses options pour dépasser les limites de l’exercice, et se concentrer sur ses avantages. Pour s’en rendre compte, direction celui de Carcassonne, l’un des premiers labellisés en France.
				
					
						",1
"Ces villes européennes ont été désignées les plus « marchables » au monde  Quelle ville est la plus « piéton friendly », c’est-à-dire la plus accessible à pied au monde ? Une étude a mis en perspective de nombreux paramètres, depuis la fréquence des précipitations jusqu’aux sentiers de randonnée et à la sécurité générale en passant par les zones piétonnes. 8 critères pris en compte pour établir un classement des villes les plus marchables au monde.
				
					
						",1
"Le street art gagne la campagne basque  Du street art en pleine campagne: au Pays basque, le festival Points de vue, rendez-vous devenu majeur pour les amateurs et artistes d’art urbain, installe pour de bon sa sixième édition en milieu rural. Organisé jusqu’à dimanche à Bayonne, le festival né en 2017 a proposé un prélude à l’intérieur des terres, à travers plusieurs résidences artistiques depuis le début du mois.
				
					
						",1
"A la recherche des algues miraculeuses avec les pêcheurs bretons  Un trésor vert – et parfois rouge – de plus en plus prisé. En Bretagne, des goémoniers collectent en bord de mer des dizaines d’espèces d’algues dédiées à l’alimentation, la cosmétique, les médicaments. La demande augmente et, pour y répondre, Denis et sa femme Jacqueline se rendent sur l’estran presque tous les jours, dès que la mer se retire, pour faire la récolte à la main.
				
					
						",1
"Avec l’Intelligence Artificielle, cette chercheuse veut mieux prévenir et soigner les maladies cardiovasculaires  A tout juste 34 ans, Juliette Raffort-Lareyre a déjà une carrière bien remplie. Bac scientifique à 15 ans, études de médecine à la Faculté de Nice, cette niçoise, médecin biologiste au CHU de Nice s’est orientée très tôt vers la recherche. Animée par une soif d’apprendre. La jeune femme compte parmi les pionniers de l’application de l’IA dans le champ des maladies vasculaires.
				
					
						",1
"Le Cetia : robotique, IA et laser pour recycler le textile  Créé à l’initiative de l’école d’ingénieurs ESTIA (École supérieure des technologies industrielles avancées) et du CETI (Centre européen des textiles innovants), soutenu par la Région Nouvelle-Aquitaine, le Cetia a inauguré en septembre 2023, à Hendaye, une plateforme de recherche et d’innovation pour collecter et trier textiles et chaussures, et optimiser ainsi leur recyclage.
				
					
						",1
"Et si l’on travaillait ensemble, sans patron et sans hiérarchie ?  Travailler sans patron, nous sommes sans doute nombreux et nombreuses à y songer, ou simplement à en rêver. Mais ce rêve est-il accessible sans devoir se mettre à son compte, ou sans avoir à devenir soi-même ce patron ou cette patronne dont on souhaite se débarrasser ? Autrement dit, est-il possible de travailler collectivement sans patron, dans une entreprise sans hiérarchie ?
				
					
						",1
"Loos en Gohelle, terre de transition : résultats, trajectoires et méthode  Jean-François Caron, maire de Loos-en-Gohelle de 2001 à 2023 revient sur le parcours des transitions effectué dans la ville. De la définition collective d’un nouvel imaginaire à une ville pilote du développement durable, le chemin fut long et semé d’embûches. L’ancien maire prend ici de la hauteur pour revenir sur les fondamentaux loossois qui ont permis de nombreuses réussites.
				
					
						",1
"Fruit Rescue : au secours des arbres fruitiers face au réchauffement climatique  Avec Fruit Rescue, la chercheuse Amandine Cornille et son équipe mènent un projet clé pour l’avenir de notre souveraineté alimentaire. En décortiquant le génome des pommiers et de leurs ancêtres sauvages, elle identifie les variétés qui résisteront au climat de demain, et les régions où il faut les planter. De même que pour les abricotiers, les pêchers, les oliviers et la vigne.
				
					
						",1
"Comment sauver le hérisson ?  Le hérisson d’Europe est « quasi menacé » d’extinction, selon la nouvelle liste rouge européenne de l’Union internationale pour la conservation de la nature. Une disparition plus marquée en campagne qu’à la ville, même si les données manquent pour documenter ce déclin en France.
                                
                                        
                                                ",1
"« Remettre de l’humain » : quand des soignants apprennent à écouter pour mieux guérir  À Bordeaux, des généralistes, kinés et psys suivent des ateliers d’écriture à la fac pour améliorer leur empathie. C’est la médecine narrative, une discipline née aux États-Unis, qui les pousse à réfléchir collectivement sur leur pratique et vise à placer l’écoute du patient parmi les outils essentiels de la médecine. « Il s’agit de remettre de l’humain dans la relation médicale. »
                                
                                        
                                                ",1
"Fuites d’eau : cette petite commune du Pays des Sept Vallées a enrayé le fléau du gaspillage  En France, on estimait en 2023 que près d’un milliard de mètres cube d’eau potable étaient perdus dans les fuites chaque année. Pour stopper ce gaspillage, et alors que l’eau pourrait se faire de plus en plus rare dans le contexte du changement climatique, des communes se mobilisent. Le 20H de TF1 est allé enquêter au Pays des Sept Vallées, à la pointe de la lutte contre ces fuites.
				
					
						",1
"Neolitik, une alternative écologique au béton à base de déchets plastiques  Philippe Bertrand – Le Néolithique, on s’en souvient, est l’âge de la pierre nouvelle. Une entreprise judicieusement nommée Neolitik produit une nouvelle matière 100% recyclable à base de déchets plastiques. Cette nouvelle matière, baptisée EcoLithe, produite sous forme de dalles, pourrait remplacer le béton dans les espaces urbains, les parkings, les toits, les terrasses…
				
					
						",1
"Dans cette bibliothèque, on n’emprunte pas de livres mais… des vêtements  Dans cette « bibliothèque » d’Amsterdam, on ne trouve pas de livres à emprunter, mais des robes, tuniques, blouses, pantalons… Afin de limiter l’impact environnemental de l’industrie de la mode, responsable jusqu’à 8 % d’émissions de gaz à effet de serre, cette « bibliothèque » d’un autre genre propose aux clientes de changer de style à leur gré, grâce à la location d’habits de qualité.
				
					
						",1
"Intelligence artificielle : une opportunité dans la lutte contre le réchauffement climatique ?  Emmanuel Macron a annoncé vouloir que la France devienne championne dans le domaine de l’Intelligence artificielle . Près de 500 millions d’euros seront investis dans le secteur pour atteindre cet objectif. L’occasion pour NOWU, partenaire de franceinfo, de faire le point sur les opportunités et les impacts de l’IA en matière d’environnement dans sa chronique “1 planète, des solutions”.
				
					
						",1
"Réintroduits en Roumanie, les bisons sauvages sont les alliés de la biodiversité et les super-héros du climat  Bisons futés. Les monts Tarcu, dans le sud-ouest de la Roumanie, accueillent depuis une dizaine d’années un projet de réintroduction de bisons, porté par WWF Roumanie et Rewilding Europe. L’objectif est de retrouver une population viable d’herbivores à l’état sauvage. Une initiative bénéfique pour la communauté locale et pour la biodiversité, mais aussi, plus surprenant, pour le climat.
				
					
						",1
"Transformer les déchets non recyclables en cailloux, le projet béton de Néolithe  Près d’Angers, Néolithe s’est donné l’objectif de transformer les déchets jusqu’ici non recyclables en cailloux, pour être ensuite utilisés comme matériau de construction.
Grâce à son procédé « unique au monde » de fossilisation accélérée, la jeune start-up de 200 salariés souhaite installer des usines partout en France avec l’ambition de « diminuer l’empreinte carbone du pays de 7 % ».

				
					
						",1
"Éducation : des élèves de zones prioritaires découvrent les coulisses de l’opéra de Paris  Les élèves d’une classe se préparent à visiter l’Opéra Garnier (Paris), où ils ne se sont jamais rendus. “Assister à des spectacles à l’opéra, ça a un coût, que tout le monde n’a pas forcément les moyens”, indique Sophie Ferry, enseignante. Lorsqu’ils arrivent devant le bâtiment, les élèves sont émerveillés. Comme eux, 1 000 élèves en éducation prioritaire découvrent les opéras de Paris.
				
					
						",1
"Reconditionné : « Un frigo avec un gros pop sur la porte coûtera 70 % moins cher »  Créé il y a cinq ans, Murfy répare et reconditionne les appareils électroménagers et propose à ses clients des forfaits sans mauvaise surprise.
Selon la directrice de la marque, Aurélie Fircowicz, l’esprit des Français est de plus en plus ouvert au reconditionnement.
Si des freins demeurent, le bonus réparation lancé par l’Etat il y a un an a fait son effet… tout autant que l’inflation !

				
					
						",1
"“La grange aux pianos”, la musique grandeur nature  Philippe Bertrand – La Grange aux pianos est un lieu magique, en pleine nature, à Chassignolles, village du Berry qui compte 500 habitants. Un festival de musique classique renommé s’y déroule chaque été. C’est aussi un centre de ressources et de documentation, un lieu de résidence pour étudiants et musiciens. Un lieu qui défend et fait vivre la musique classique en zone rurale.
				
					
						",1
"Surexposition aux écrans : la Seine-et-Marne en pointe pour protéger les plus jeunes  Le conseil départemental de Seine-et-Marne dévoile un film qu’il a produit pour sensibiliser familles, enseignants et professionnels de santé aux dangers pour les 0-6 ans et les 6-18 ans. Il a vocation à circuler dans toute la France. Pour aider les parents, la collectivité propose des consultations gratuites par des puéricultrices de PMI devenues « expertes Santé numérique et infantile ».
				
					
						",1
"Un copilote intelligent pour personnes malvoyantes élaboré à Lausanne en Suisse  Comment apporter du confort et de la sécurité aux personnes malvoyantes pendant leurs déplacements ? Maël Fabien est un jeune doctorant en intelligence artificielle. Il développe depuis deux ans, avec son équipe, une solution inspirée des voitures autonomes. Le dispositif vient en complément de la canne, pour apporter de l’anticipation en détectant les obstacles en amont. #IlsOntLaSolution
				
					
						",1
"Habitation mieux isolée : cette peinture révolutionnaire pourrait changer la donne  Une peinture qui garde un intérieur plus frais en été et plus chaud en hiver, c’est une bonne nouvelle. Mais si, en plus, elle permet d’économiser de l’énergie, des coûts et réduit les émissions de carbone, alors on tient une innovation particulièrement attrayante. Des scientifiques de l’Université de Stanford (Californie) ont mis au point un nouveau genre de peinture aux nombreux avantages.
				
					
						",1
"En campagne pour les mobilités douces   Sur les routes de l’Aveyron, ils ne passent pas inaperçus : des engins hybrides entre voiture et vélo sont testés par des habitants de Millau et des alentours, grâce à l’association In’VD. Objectif : prouver qu’il est possible de passer aux mobilités douces, même en zones rurales.
                                
                                        
                                                ",1
"Face à l’obésité, cet institut varois réapprend aux jeunes à se dépenser  Depuis plus d’un an, dans le Var, l’Institut Pomponiana Olbia accueille une vingtaine d’enfants confrontés à l’obésité, en hôpital de jour ou plus longuement. Éducation à l’alimentation, suivi médical, psychologique… Parmi les piliers de cette prise en charge à 360° degrés: créer de nouvelles habitudes d’activités physique et sportive. Des enfants partagent leur expérience, baskets aux pieds.
				
					
						",1
"De la tonte des moutons aux chaussettes… Ces Varois raniment une filière laine française  A Sillans-la-Cascade, l’association Enlainez-vous s’active pour faire renaître une filière laine française, décimée par les délocalisations en Chine et l’avènement des vêtements en fibres synthétiques. De la tonte des moutons d’éleveurs varois jusqu’à la réalisation de chaussettes et bonnets, teints avec des cueillettes locales, récit d’une renaissance en forme de lutte pour une mode durable.
				
					
						",1
"La Pâtisserie Numérique, cette startup normande qui permet d’imprimer les gâteaux en 3D  On connaissait les steacks imprimés en 3D, voici venir les gâteaux. Fondée par une ex-dirigeante de Sculpteo, la startup La Pâtisserie Numérique propose aux artisans de s’affranchir des moules en recourant à l’impression 3D pour fabriquer des fonds de tarte et des biscuits. À l’arrivée, un gain de temps et des formes étonnantes impossibles à façonner par la main de l’homme. Gadget ? Pas si sûr.
				
					
						",1
"Environnement : ce chantier naval du Val-de-Marne convertit les bateaux au gazole en 100 % électrique  Bateaux-promenades pour touristes, péniches événementielles… À Villeneuve-le-Roi, les Chantiers de la Haute-Seine contribuent à une navigation de plus en plus propre en région parisienne. Ici, on transforme des bateaux-mouches, péniches… à moteurs thermiques qui utilisent du gazole, en les équipant d’une motorisation électrique. Un cluster d’innovation fluviale est en projet autour de sa darse.
				
					
						",1
